file,class,method,variable,usage
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetFirstMillisecond/0,y,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testDateConstructor2/0,zone,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testDateConstructor2/0,y1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testDateConstructor2/0,y2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testDateConstructor2/0,cal,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testYearConstructorWithThreadLocalCalendar/0,hours,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testYearConstructorWithThreadLocalCalendar/0,calendarSetup,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testNextPreviousWithThreadLocalCalendar/0,hours,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testNextPreviousWithThreadLocalCalendar/0,calendarSetup,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testHashcode/0,y1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testHashcode/0,y2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testHashcode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testHashcode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetFirstMillisecondWithTimeZone/0,zone,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetFirstMillisecondWithTimeZone/0,pass,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetFirstMillisecondWithTimeZone/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetFirstMillisecondWithTimeZone/0,y,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetFirstMillisecondWithTimeZone/0,cal,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testYearConstructorWithCalendarPrototype/0,hours,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testYearConstructorWithCalendarPrototype/0,calendarSetup,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,test1900Next/0,next,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,test1900Next/0,current,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetLastMillisecond/0,saved,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetLastMillisecond/0,savedZone,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetLastMillisecond/0,y,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testNextPreviousWithCalendarPrototype/0,hours,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testNextPreviousWithCalendarPrototype/0,calendarSetup,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetLastMillisecondWithTimeZone/0,zone,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetLastMillisecondWithTimeZone/0,pass,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetLastMillisecondWithTimeZone/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetLastMillisecondWithTimeZone/0,y,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\time\YearTest.java,org.jfree.data.time.YearTest,testGetLastMillisecondWithTimeZone/0,cal,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalTest.java,org.jfree.data.xy.XYIntervalTest,testEquals/0,i1,16
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalTest.java,org.jfree.data.xy.XYIntervalTest,testEquals/0,i2,16
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalTest.java,org.jfree.data.xy.XYIntervalTest,testCloning/0,i1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalTest.java,org.jfree.data.xy.XYIntervalTest,testSerialization/0,i1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\XYIntervalTest.java,org.jfree.data.xy.XYIntervalTest,testSerialization/0,i2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testHashCode/0,a1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testHashCode/0,a2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testHashCode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testHashCode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testPublicCloneable/0,a1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testCloning/0,a1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testCloning/0,a2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testSerialization/0,a1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testSerialization/0,a2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testEquals/0,a1,14
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testEquals/0,a2,14
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testEquals/0,gp2a,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testEquals/0,gp1a,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testEquals/0,gp2b,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,testEquals/0,gp1b,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testPublicCloneable/0,d,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testGetStageCount/0,d,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testEquals/0,d1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testEquals/0,d2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testCloning/0,d1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testCloning/0,d2,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testSerialization/0,d1,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testSerialization/0,d2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java,org.jfree.data.flow.DefaultFlowDatasetTest,testGetFlow/0,d,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testEquals/0,v1,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testEquals/0,v2,8
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testCloning/0,v1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testHashcode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testHashcode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testHashcode/0,v1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testHashcode/0,v2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testSerialization/0,v1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\xy\VectorTest.java,org.jfree.data.xy.VectorTest,testSerialization/0,v2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testSerialization/0,a1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testSerialization/0,a2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testSerialization/0,t,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testEquals/0,a1,10
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testEquals/0,a2,10
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testEquals/0,t,6
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testEquals/0,t2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testDrawWithNullInfo/0,plot,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testDrawWithNullInfo/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testDrawWithNullInfo/0,dataset,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testDrawWithNullInfo/0,chart,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testDrawWithNullInfo/0,s1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testDrawWithNullInfo/0,s2,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testHashCode/0,a1,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testHashCode/0,a2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testHashCode/0,t,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testHashCode/0,h1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testHashCode/0,h2,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testCloning/0,a1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testCloning/0,a2,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\annotations\XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,testCloning/0,t,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testEquals/0,underlying,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testEquals/0,d1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testEquals/0,d2,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testConstructor/0,p1,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetValue/0,p1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetValue/0,e,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetValue/0,underlying,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetValue/0,d1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetKey/0,p1,1
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetKey/0,e,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetKey/0,underlying,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetKey/0,d1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testSerialization/0,underlying,3
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testSerialization/0,d1,5
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testSerialization/0,d2,4
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetIndex/0,pass,2
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetIndex/0,e,0
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java,org.jfree.data.category.CategoryToPieDatasetTest,testGetIndex/0,underlying,3
