file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetValue2/0,false,176,2,0,0,0,3,6,25,0,2,0,6,0,0,0,0,2,0,4,16,5,0,1,0,0,0,23,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveValue/0,false,255,2,0,0,0,1,6,12,0,1,0,6,0,0,0,0,0,0,12,8,1,0,0,0,0,0,11,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveValueBug1690654/0,false,273,2,0,0,0,1,6,11,0,1,0,6,0,0,0,0,0,0,6,9,1,0,0,0,0,0,9,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRowCount/0,false,148,2,0,0,0,1,3,8,0,1,0,3,0,0,0,0,0,0,4,5,1,0,0,0,0,0,11,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testSerialization/0,false,101,3,1,0,1,1,3,9,0,2,0,3,0,0,0,0,0,0,8,3,2,0,0,0,0,0,12,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetValue/0,false,54,2,0,0,0,3,4,21,0,2,0,4,0,0,0,0,2,0,8,2,5,0,1,0,0,0,18,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testSparsePopulation/0,false,133,2,0,0,0,1,4,9,0,1,0,4,0,0,0,0,0,0,12,4,1,0,0,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testEquals/0,false,116,2,0,0,0,1,3,10,0,2,0,3,0,0,0,0,0,0,4,2,2,0,0,0,0,0,10,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testGetColumnKey/0,false,235,2,0,0,0,2,4,15,0,2,0,4,0,0,0,0,1,0,6,5,3,0,1,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testCloning/0,false,82,2,0,0,0,1,7,12,0,2,0,7,0,0,0,0,0,0,8,3,2,0,0,0,0,0,15,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,org.jfree.data.DefaultKeyedValues2DTest,testRemoveColumnByKey/0,false,305,2,0,0,0,2,6,16,0,2,0,6,0,0,0,0,1,0,10,4,3,0,1,0,0,0,21,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\StackedAreaChartTest.java,org.jfree.chart.StackedAreaChartTest$LocalListener,chartChanged/1[org.jfree.chart.ChartChangeEvent],false,173,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testSerialization/0,false,117,3,1,0,1,1,4,15,0,4,0,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testPublicCloneable/0,false,108,3,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testCloning/0,false,83,2,0,0,0,1,8,18,0,4,0,8,0,0,0,0,0,0,4,0,4,0,0,0,0,0,23,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testEquals/0,false,60,2,0,0,0,1,4,17,0,4,0,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls.CustomXYURLGeneratorTest,testAddURLSeries/0,false,139,2,0,0,0,1,7,15,0,2,0,7,0,0,0,0,0,0,3,12,2,0,0,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testSerialization/0,false,114,3,1,0,1,1,2,5,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testCloning/0,false,93,2,0,0,0,1,5,7,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testFindDomainBounds/0,false,127,6,1,0,1,1,6,12,0,3,0,6,1,1,0,0,0,0,0,5,5,0,0,0,0,0,41,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testPublicCloneable/0,false,105,3,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testHashcode/0,false,80,2,0,0,0,1,2,8,0,4,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,createSampleDataset1/0,false,148,2,1,1,0,1,1,20,1,15,0,1,0,0,0,0,0,0,2,36,15,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy.ClusteredXYBarRendererTest,testEquals/0,false,59,2,0,0,0,1,2,14,0,2,0,2,0,0,0,0,0,0,0,4,6,0,0,0,0,0,18,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCopyString/0,false,55,1,0,0,0,1,2,5,0,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,21,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\CloneUtilsTest.java,org.jfree.chart.internal.CloneUtilsTest,testCloneListOfStrings/0,false,69,1,0,0,0,1,6,15,0,5,0,6,0,0,0,0,0,0,2,4,6,0,0,0,0,0,45,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,mapOfStrokeSerialisation/0,false,75,3,3,0,3,1,4,7,0,3,0,4,0,0,0,0,0,0,0,2,3,0,0,0,0,0,13,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\internal\SerialUtilsTest.java,org.jfree.chart.internal.SerialUtilsTest,mapOfPaintSerialisation/0,false,61,3,3,0,3,1,5,11,0,3,0,5,0,0,0,0,0,0,0,6,5,0,0,0,0,0,13,1,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\api\RectangleAlignmentTest.java,org.jfree.chart.api.RectangleAlignmentTest,testAlign/0,false,52,1,0,0,0,1,2,39,0,2,0,2,0,0,0,0,0,0,0,100,13,0,0,0,0,0,13,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java,org.jfree.chart.entity.XYItemEntityTest,testSerialization/0,false,112,4,1,0,1,1,2,5,0,2,0,2,0,0,0,0,0,0,2,6,2,0,0,0,0,0,15,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java,org.jfree.chart.entity.XYItemEntityTest,testCloning/0,false,98,3,0,0,0,1,5,7,0,2,0,5,0,0,0,0,0,0,2,6,2,0,0,0,0,0,18,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\entity\XYItemEntityTest.java,org.jfree.chart.entity.XYItemEntityTest,testEquals/0,false,58,3,0,0,0,1,7,25,0,2,0,7,0,0,0,0,0,0,8,24,2,0,0,0,0,0,19,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,testFormat/0,false,77,2,0,0,0,1,2,5,0,2,0,2,0,0,0,0,0,0,1,5,2,2,0,0,0,0,15,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,testEquals/0,false,118,2,0,0,0,1,13,45,0,2,0,13,0,0,0,0,0,0,16,2,2,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,testHashCode/0,false,178,2,0,0,0,1,2,8,0,4,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,23,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,test2033092/0,false,88,2,0,0,0,1,13,25,0,5,0,13,0,0,0,0,0,0,4,14,5,2,0,0,0,0,26,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,testCloning/0,false,191,2,0,0,0,1,8,11,0,3,0,8,0,0,0,0,0,0,1,1,3,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,testNegative/0,false,209,2,0,0,0,1,3,6,0,2,0,3,0,0,0,0,0,0,2,1,2,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,tearDown/0,false,69,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java,org.jfree.chart.text.format.RelativeDateFormatTest,setUp/0,false,60,1,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,org.jfree.chart.BarChartTest,testReplaceDataset/0,false,100,6,1,0,1,3,9,13,0,6,0,9,0,0,0,0,0,0,5,8,6,2,0,0,0,0,34,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,org.jfree.chart.BarChartTest,testSetSeriesURLGenerator/0,false,142,5,0,0,0,1,5,8,0,4,0,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,27,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,org.jfree.chart.BarChartTest,testSetSeriesToolTipGenerator/0,false,127,5,0,0,0,1,5,8,0,4,0,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,28,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,org.jfree.chart.BarChartTest,testDrawWithNullInfo/0,false,82,1,0,0,0,2,4,11,0,2,0,4,0,0,0,0,1,0,1,6,2,0,1,0,0,0,38,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,org.jfree.chart.BarChartTest,createBarChart/0,false,157,2,1,1,0,1,2,5,1,2,0,2,0,0,0,0,0,0,5,6,2,0,0,0,0,0,18,10,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\BarChartTest.java,org.jfree.chart.BarChartTest,setUp/0,false,73,2,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java,org.jfree.chart.labels.StandardPieToolTipGeneratorTest,testPublicCloneable/0,false,129,3,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java,org.jfree.chart.labels.StandardPieToolTipGeneratorTest,testHashCode/0,false,102,2,0,0,0,1,2,6,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java,org.jfree.chart.labels.StandardPieToolTipGeneratorTest,testSerialization/0,false,138,3,1,0,1,1,2,5,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java,org.jfree.chart.labels.StandardPieToolTipGeneratorTest,testCloning/0,false,115,2,0,0,0,1,7,9,0,2,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieToolTipGeneratorTest.java,org.jfree.chart.labels.StandardPieToolTipGeneratorTest,testEquals/0,false,59,2,0,0,0,1,3,22,0,2,0,3,0,0,0,0,0,0,18,0,10,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\PlotOrientationTest.java,org.jfree.chart.plot.PlotOrientationTest,testSerialization/0,false,66,3,1,0,1,2,3,7,0,3,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,15,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\PlotOrientationTest.java,org.jfree.chart.plot.PlotOrientationTest,testEquals/0,false,55,1,0,0,0,1,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.StandardToolTipTagFragmentGeneratorTest,testGenerateURLFragment/0,false,55,2,0,0,0,1,2,5,0,1,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,22,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,testJava2DToValue/0,false,159,3,1,0,1,1,2,12,0,2,0,2,1,1,0,0,0,0,0,12,2,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,checkSwitchedLogPowRoundTrip/1[double],false,148,1,2,1,1,1,3,4,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,2,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,testSerialization/0,false,101,3,1,0,1,1,2,5,0,2,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,13,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,testValueToJava2D/0,false,184,3,1,0,1,1,2,12,0,2,0,2,1,1,0,0,0,0,0,12,2,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,"checkPointsToValue/2[org.jfree.chart.axis.RectangleEdge,java.awt.geom.Rectangle2D]",false,224,1,1,1,0,1,7,5,0,0,2,7,0,0,0,0,0,1,3,1,0,4,0,0,0,0,31,2,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,"checkPointsToJava2D/2[org.jfree.chart.axis.RectangleEdge,java.awt.geom.Rectangle2D]",false,205,1,1,1,0,1,7,5,0,0,2,7,0,0,0,0,0,1,3,1,0,4,0,0,0,0,23,2,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,setUp/0,false,86,2,1,0,1,1,6,9,0,0,0,6,0,0,0,0,0,0,1,4,1,0,0,0,0,0,11,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,testAdjustedLog10/0,false,111,2,1,0,1,1,1,10,0,0,0,1,1,1,0,0,0,0,0,8,0,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,checkLogPowRoundTrip/1[double],false,122,0,1,1,0,1,3,4,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,false
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\LogarithmicAxisTest.java,org.jfree.chart.axis.LogarithmicAxisTest,testSwitchedLog10/0,false,133,3,2,0,2,1,6,12,0,0,0,6,1,1,0,0,0,0,1,10,0,1,0,0,0,0,24,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java,org.jfree.chart.axis.NumberTickUnitTest,testCloning/0,false,89,2,0,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java,org.jfree.chart.axis.NumberTickUnitTest,testSerialization/0,false,98,3,1,0,1,1,2,5,0,2,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java,org.jfree.chart.axis.NumberTickUnitTest,testHashCode/0,false,77,2,0,0,0,1,2,7,0,4,0,2,0,0,0,0,0,0,2,2,4,0,0,0,0,0,23,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java,org.jfree.chart.axis.NumberTickUnitTest,testEquals/0,false,56,2,0,0,0,1,2,14,0,2,0,2,0,0,0,0,0,0,6,6,6,0,0,0,0,0,20,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\ComparableObjectItemTest.java,org.jfree.data.ComparableObjectItemTest,testConstructor/0,false,58,2,0,0,0,2,1,8,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\ComparableObjectItemTest.java,org.jfree.data.ComparableObjectItemTest,testCloning/0,false,95,2,0,0,0,1,5,7,0,2,0,5,0,0,0,0,0,0,1,1,2,0,0,0,0,0,18,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\ComparableObjectItemTest.java,org.jfree.data.ComparableObjectItemTest,testSerialization/0,false,107,3,1,0,1,1,2,5,0,2,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,14,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\ComparableObjectItemTest.java,org.jfree.data.ComparableObjectItemTest,testCompareTo/0,false,117,2,0,0,0,4,3,10,0,4,0,3,0,0,0,0,0,0,4,8,4,0,0,0,0,0,17,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\data\ComparableObjectItemTest.java,org.jfree.data.ComparableObjectItemTest,testEquals/0,false,74,2,0,0,0,1,2,13,0,2,0,2,0,0,0,0,0,0,4,6,6,0,0,0,0,0,18,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\MeterChartTest.java,org.jfree.chart.MeterChartTest,testDrawWithNullInfo/0,false,63,6,0,0,0,1,4,9,0,4,0,4,0,0,0,0,0,0,1,9,4,0,0,0,0,0,36,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CombinedDomainXYPlotTest.java,org.jfree.chart.plot.CombinedDomainXYPlotTest,chartChanged/1[org.jfree.chart.plot.ChartChangeEvent],false,77,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CombinedDomainXYPlotTest.java,org.jfree.chart.plot.CombinedDomainXYPlotTest,testCloning/0,false,122,3,1,0,1,1,6,7,0,2,0,6,1,2,0,0,0,0,0,0,2,0,0,0,0,0,16,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CombinedDomainXYPlotTest.java,org.jfree.chart.plot.CombinedDomainXYPlotTest,testNotification/0,false,145,6,1,0,1,1,14,14,0,6,0,14,1,2,0,0,0,0,0,8,6,0,0,0,0,0,33,1,0,true
C:\Users\stefa\Desktop\IFT3913\TP2\IFT3913_TP1\..\..\jfreechart\src\test\java\org\jfree\chart\plot\CombinedDomainXYPlotTest.java,org.jfree.chart.plot.CombinedDomainXYPlotTest,createPlot/0,false,245,8,6,4,2,1,10,23,1,10,0,10,2,1,0,0,0,0,5,7,10,1,0,0,0,0,30,2,0,true
